date,quarter,year,apple,microsoft,ibm
2012-09-05,2012-3,2012,95.747147,30.389999,195.039993
2012-09-06,2012-3,2012,96.610001,31.35,199.100006
2012-09-07,2012-3,2012,97.205711,30.950001,199.5
2012-09-10,2012-3,2012,94.677139,30.719999,200.949997
2012-09-11,2012-3,2012,94.370003,30.790001,203.270004
2012-09-12,2012-3,2012,95.684288,30.780001,203.770004
2012-09-13,2012-3,2012,97.568573,30.940001,206.360001
2012-09-14,2012-3,2012,98.754288,31.209999,206.809998
2012-09-17,2012-3,2012,99.968575,31.209999,207.149994
2012-09-18,2012-3,2012,100.272858,31.18,207.070007
2012-09-19,2012-3,2012,100.300003,31.049999,206.429993
2012-09-20,2012-3,2012,99.814285,31.450001,206.179993
2012-09-21,2012-3,2012,100.012856,31.190001,205.979996
2012-09-24,2012-3,2012,98.684288,30.780001,205.289993
2012-09-25,2012-3,2012,96.220001,30.389999,204.979996
2012-09-26,2012-3,2012,95.025711,30.17,204
2012-09-27,2012-3,2012,97.331429,30.16,205.910004
2012-09-28,2012-3,2012,95.300003,29.76,207.449997
2012-10-01,2012-4,2012,94.19857,29.49,210.470001
2012-10-02,2012-4,2012,94.472855,29.66,209.839996
2012-10-03,2012-4,2012,95.921425,29.860001,210.509995
2012-10-04,2012-4,2012,95.257141,30.030001,210.389999
2012-10-05,2012-4,2012,93.227142,29.85,210.589996
2012-10-08,2012-4,2012,91.167145,29.780001,209.820007
2012-10-09,2012-4,2012,90.835716,29.280001,207.990005
2012-10-10,2012-4,2012,91.558571,28.98,205.820007
2012-10-11,2012-4,2012,89.728569,28.950001,205.759995
2012-10-12,2012-4,2012,89.958572,29.200001,207.800003
2012-10-15,2012-4,2012,90.68,29.51,208.929993
2012-10-16,2012-4,2012,92.827141,29.49,211
2012-10-17,2012-4,2012,92.087143,29.59,200.630005
2012-10-18,2012-4,2012,90.377144,29.5,194.960007
2012-10-19,2012-4,2012,87.120003,28.639999,193.360001
2012-10-22,2012-4,2012,90.575714,28,194.399994
2012-10-23,2012-4,2012,87.622856,28.049999,191.25
2012-10-24,2012-4,2012,88.118568,27.9,190.720001
2012-10-25,2012-4,2012,87.077141,27.879999,191.600006
2012-10-26,2012-4,2012,86.285713,28.209999,193.270004
2012-10-31,2012-4,2012,85.045715,28.540001,194.529999
2012-11-01,2012-4,2012,85.220001,29.52,197.149994
2012-11-02,2012-4,2012,82.400002,29.5,193.429993
2012-11-05,2012-4,2012,83.517143,29.629999,194.139999
2012-11-06,2012-4,2012,83.264282,29.860001,195.070007
2012-11-07,2012-4,2012,79.714287,29.08,191.160004
2012-11-08,2012-4,2012,76.821426,28.809999,190.100006
2012-11-09,2012-4,2012,78.151428,28.83,189.639999
2012-11-12,2012-4,2012,77.547142,28.219999,189.25
2012-11-13,2012-4,2012,77.557144,27.09,188.320007
2012-11-14,2012-4,2012,76.697144,26.84,185.509995
2012-11-15,2012-4,2012,75.08857,26.66,185.850006
2012-11-16,2012-4,2012,75.382858,26.52,186.940002
2012-11-19,2012-4,2012,80.818573,26.73,190.350006
2012-11-20,2012-4,2012,80.129997,26.709999,189.199997
2012-11-21,2012-4,2012,80.242859,26.950001,190.289993
2012-11-23,2012-4,2012,81.64286,27.700001,193.490005
2012-11-26,2012-4,2012,84.218575,27.389999,192.880005
2012-11-27,2012-4,2012,83.540001,27.08,191.229996
2012-11-28,2012-4,2012,83.277145,27.360001,191.979996
2012-11-29,2012-4,2012,84.194283,26.950001,191.529999
2012-11-30,2012-4,2012,83.611427,26.620001,190.070007
2012-12-03,2012-4,2012,83.741432,26.43,189.479996
2012-12-04,2012-4,2012,82.264282,26.370001,189.360001
2012-12-05,2012-4,2012,76.970001,26.67,188.649994
2012-12-06,2012-4,2012,78.177139,26.73,189.699997
2012-12-07,2012-4,2012,76.178574,26.459999,191.949997
2012-12-10,2012-4,2012,75.688568,26.940001,192.619995
2012-12-11,2012-4,2012,77.341431,27.32,194.199997
2012-12-12,2012-4,2012,77,27.24,192.949997
2012-12-13,2012-4,2012,75.669998,27.110001,191.990005
2012-12-14,2012-4,2012,72.827141,26.809999,191.759995
2012-12-17,2012-4,2012,74.118568,27.1,193.619995
2012-12-18,2012-4,2012,76.271431,27.559999,195.690002
2012-12-19,2012-4,2012,75.187141,27.309999,195.080002
2012-12-20,2012-4,2012,74.53286,27.68,194.770004
2012-12-21,2012-4,2012,74.190002,27.450001,193.419998
2012-12-24,2012-4,2012,74.309998,27.059999,192.399994
2012-12-26,2012-4,2012,73.285713,26.860001,191.949997
2012-12-27,2012-4,2012,73.580002,26.959999,192.710007
2012-12-28,2012-4,2012,72.798569,26.549999,189.830002
2012-12-31,2012-4,2012,76.024284,26.709999,191.550003
2013-01-02,2013-1,2013,78.432854,27.620001,196.350006
2013-01-03,2013-1,2013,77.442856,27.25,195.270004
2013-01-04,2013-1,2013,75.285713,26.74,193.990005
2013-01-07,2013-1,2013,74.842857,26.690001,193.139999
2013-01-08,2013-1,2013,75.044289,26.549999,192.869995
2013-01-09,2013-1,2013,73.871429,26.700001,192.320007
2013-01-10,2013-1,2013,74.78714,26.459999,192.880005
2013-01-11,2013-1,2013,74.328575,26.83,194.449997
2013-01-14,2013-1,2013,71.678574,26.889999,192.619995
2013-01-15,2013-1,2013,69.417145,27.209999,192.5
2013-01-16,2013-1,2013,72.298569,27.040001,192.589996
2013-01-17,2013-1,2013,71.811432,27.25,193.649994
2013-01-18,2013-1,2013,71.428574,27.25,194.470001
2013-01-22,2013-1,2013,72.110001,27.15,196.080002
2013-01-23,2013-1,2013,73.43,27.610001,204.720001
2013-01-24,2013-1,2013,64.35714,27.629999,204.419998
2013-01-25,2013-1,2013,62.84,27.879999,204.970001
2013-01-28,2013-1,2013,64.261429,27.91,204.929993
2013-01-29,2013-1,2013,65.46714,28.01,203.899994
2013-01-30,2013-1,2013,65.261429,27.85,203.520004
2013-01-31,2013-1,2013,65.07,27.450001,203.070007
2013-02-01,2013-1,2013,64.802856,27.93,205.179993
2013-02-04,2013-1,2013,63.188572,27.440001,203.789993
2013-02-05,2013-1,2013,65.405716,27.5,202.789993
2013-02-06,2013-1,2013,65.335716,27.34,201.020004
2013-02-07,2013-1,2013,66.888573,27.280001,199.740005
2013-02-08,2013-1,2013,67.854286,27.549999,201.679993
2013-02-11,2013-1,2013,68.561432,27.860001,200.160004
2013-02-12,2013-1,2013,66.842857,27.879999,200.039993
2013-02-13,2013-1,2013,66.715714,28.030001,200.089996
2013-02-14,2013-1,2013,66.655716,28.040001,199.649994
2013-02-15,2013-1,2013,65.737144,28.01,200.979996
2013-02-19,2013-1,2013,65.71286,28.049999,200.320007
2013-02-20,2013-1,2013,64.121429,27.870001,199.309998
2013-02-21,2013-1,2013,63.722858,27.49,198.330002
2013-02-22,2013-1,2013,64.401428,27.76,201.089996
2013-02-25,2013-1,2013,63.257141,27.370001,197.509995
2013-02-26,2013-1,2013,64.138573,27.370001,199.139999
2013-02-27,2013-1,2013,63.509998,27.809999,202.330002
2013-02-28,2013-1,2013,63.057144,27.799999,200.830002
2013-03-01,2013-1,2013,61.495716,27.950001,202.910004
2013-03-04,2013-1,2013,60.007141,28.15,205.190002
2013-03-05,2013-1,2013,61.591427,28.35,206.529999
2013-03-06,2013-1,2013,60.808571,28.09,208.380005
2013-03-07,2013-1,2013,61.511429,28.139999,209.419998
2013-03-08,2013-1,2013,61.674286,28,210.380005
2013-03-11,2013-1,2013,62.552856,27.870001,210.080002
2013-03-12,2013-1,2013,61.204285,27.91,210.550003
2013-03-13,2013-1,2013,61.192856,27.92,212.059998
2013-03-14,2013-1,2013,61.785713,28.139999,215.800003
2013-03-15,2013-1,2013,63.380001,28.040001,214.919998
2013-03-18,2013-1,2013,65.102859,28.1,213.210007
2013-03-19,2013-1,2013,64.927139,28.18,213.440002
2013-03-20,2013-1,2013,64.582855,28.32,215.059998
2013-03-21,2013-1,2013,64.675713,28.110001,212.259995
2013-03-22,2013-1,2013,65.987144,28.25,212.080002
2013-03-25,2013-1,2013,66.225716,28.16,210.740005
2013-03-26,2013-1,2013,65.877144,28.16,212.360001
2013-03-27,2013-1,2013,64.582855,28.370001,210.889999
2013-03-28,2013-1,2013,63.237144,28.610001,213.300003
2013-04-01,2013-2,2013,61.272858,28.610001,212.380005
2013-04-02,2013-2,2013,61.398571,28.799999,214.360001
2013-04-03,2013-2,2013,61.712856,28.559999,212.660004
2013-04-04,2013-2,2013,61.102856,28.6,211.309998
2013-04-05,2013-2,2013,60.457142,28.700001,209.410004
2013-04-08,2013-2,2013,60.887142,28.59,209.320007
2013-04-09,2013-2,2013,60.997143,29.610001,209.220001
2013-04-10,2013-2,2013,62.241428,30.280001,212
2013-04-11,2013-2,2013,62.047142,28.940001,212.919998
2013-04-12,2013-2,2013,61.400002,28.790001,211.380005
2013-04-15,2013-2,2013,59.978573,28.690001,209.259995
2013-04-16,2013-2,2013,60.89143,28.969999,212
2013-04-17,2013-2,2013,57.542858,28.83,209.669998
2013-04-18,2013-2,2013,56.007141,28.790001,207.149994
2013-04-19,2013-2,2013,55.790001,29.77,190
2013-04-22,2013-2,2013,56.952858,30.83,187.830002
2013-04-23,2013-2,2013,58.01857,30.6,191.610001
2013-04-24,2013-2,2013,57.922855,31.76,191.710007
2013-04-25,2013-2,2013,58.34,31.940001,193.949997
2013-04-26,2013-2,2013,59.599998,31.790001,194.309998
2013-04-29,2013-2,2013,61.445713,32.610001,199.149994
2013-04-30,2013-2,2013,63.254284,33.099998,202.539993
2013-05-01,2013-2,2013,62.755714,32.720001,199.630005
2013-05-02,2013-2,2013,63.645714,33.16,202.389999
2013-05-03,2013-2,2013,64.28286,33.490002,204.509995
2013-05-06,2013-2,2013,65.815712,33.75,202.779999
2013-05-07,2013-2,2013,65.522858,33.310001,203.630005
2013-05-08,2013-2,2013,66.262856,32.990002,204.820007
2013-05-09,2013-2,2013,65.252853,32.66,203.240005
2013-05-10,2013-2,2013,64.709999,32.689999,204.470001
2013-05-13,2013-2,2013,64.96286,33.029999,202.470001
2013-05-14,2013-2,2013,63.408573,33.529999,203.210007
2013-05-15,2013-2,2013,61.264286,33.849998,203.320007
2013-05-16,2013-2,2013,62.082859,34.080002,204.690002
2013-05-17,2013-2,2013,61.894287,34.869999,208.440002
2013-05-20,2013-2,2013,63.275715,35.080002,207.600006
2013-05-21,2013-2,2013,62.808571,34.849998,208.649994
2013-05-22,2013-2,2013,63.049999,34.610001,206.990005
2013-05-23,2013-2,2013,63.162857,34.150002,206.160004
2013-05-24,2013-2,2013,63.592857,34.27,205.720001
2013-05-28,2013-2,2013,63.062859,35.02,207.779999
2013-05-29,2013-2,2013,63.564285,34.880001,207.919998
2013-05-30,2013-2,2013,64.511429,35.029999,209.360001
2013-05-31,2013-2,2013,64.247147,34.900002,208.020004
2013-06-03,2013-2,2013,64.388573,35.59,208.949997
2013-06-04,2013-2,2013,64.187141,34.990002,206.190002
2013-06-05,2013-2,2013,63.587143,34.779999,202.740005
2013-06-06,2013-2,2013,62.637142,34.959999,203.800003
2013-06-07,2013-2,2013,63.115715,35.669998,206.350006
2013-06-10,2013-2,2013,62.69857,35.470001,205.020004
2013-06-11,2013-2,2013,62.514286,34.84,203.979996
2013-06-12,2013-2,2013,61.741428,35,201.199997
2013-06-13,2013-2,2013,62.279999,34.720001,203.770004
2013-06-14,2013-2,2013,61.435715,34.400002,202.199997
2013-06-17,2013-2,2013,61.714287,35,203.039993
2013-06-18,2013-2,2013,61.681427,34.98,204.869995
2013-06-19,2013-2,2013,60.42857,34.59,201.940002
2013-06-20,2013-2,2013,59.548573,33.490002,197.350006
2013-06-21,2013-2,2013,59.07143,33.27,195.460007
2013-06-24,2013-2,2013,57.505714,33.720001,193.539993
2013-06-25,2013-2,2013,57.51857,33.669998,194.979996
2013-06-26,2013-2,2013,56.867142,34.349998,194.860001
2013-06-27,2013-2,2013,56.254284,34.619999,195.649994
2013-06-28,2013-2,2013,56.647144,34.540001,191.110001
2013-07-01,2013-3,2013,58.459999,34.360001,191.279999
2013-07-02,2013-3,2013,59.784286,33.939999,191.5
2013-07-03,2013-3,2013,60.114285,34.009998,193.25
2013-07-05,2013-3,2013,59.631428,34.209999,194.929993
2013-07-08,2013-3,2013,59.292858,34.330002,194.979996
2013-07-09,2013-3,2013,60.335712,34.349998,191.300003
2013-07-10,2013-3,2013,60.104286,34.700001,192.25
2013-07-11,2013-3,2013,61.041428,35.689999,192.800003
2013-07-12,2013-3,2013,60.93,35.669998,192.070007
2013-07-15,2013-3,2013,61.062859,36.169998,194
2013-07-16,2013-3,2013,61.457142,36.27,193.850006
2013-07-17,2013-3,2013,61.472858,35.740002,194.550003
2013-07-18,2013-3,2013,61.68,35.439999,197.990005
2013-07-19,2013-3,2013,60.707142,31.4,193.539993
2013-07-22,2013-3,2013,60.901428,32.009998,194.089996
2013-07-23,2013-3,2013,59.855713,31.82,194.979996
2013-07-24,2013-3,2013,62.93,31.959999,196.610001
2013-07-25,2013-3,2013,62.642857,31.389999,197.220001
2013-07-26,2013-3,2013,62.998573,31.620001,197.350006
2013-07-29,2013-3,2013,63.970001,31.540001,196.210007
2013-07-30,2013-3,2013,64.760002,31.85,196.009995
2013-07-31,2013-3,2013,64.647141,31.84,195.039993
2013-08-01,2013-3,2013,65.239998,31.67,195.809998
2013-08-02,2013-3,2013,66.077141,31.889999,195.160004
2013-08-05,2013-3,2013,67.064285,31.700001,195.5
2013-08-06,2013-3,2013,66.464287,31.58,190.990005
2013-08-07,2013-3,2013,66.425713,32.060001,188.559998
2013-08-08,2013-3,2013,65.858574,32.889999,187.929993
2013-08-09,2013-3,2013,64.921425,32.700001,187.820007
2013-08-12,2013-3,2013,66.765717,32.869999,189.089996
2013-08-13,2013-3,2013,69.938568,32.23,188.419998
2013-08-14,2013-3,2013,71.214287,32.349998,187.529999
2013-08-15,2013-3,2013,71.129997,31.790001,185.789993
2013-08-16,2013-3,2013,71.761429,31.799999,185.339996
2013-08-19,2013-3,2013,72.534286,31.389999,184.229996
2013-08-20,2013-3,2013,71.581429,31.620001,184.559998
2013-08-21,2013-3,2013,71.765717,31.610001,184.860001
2013-08-22,2013-3,2013,71.851425,32.389999,185.190002
2013-08-23,2013-3,2013,71.574287,34.75,185.419998
2013-08-26,2013-3,2013,71.852859,34.150002,184.740005
2013-08-27,2013-3,2013,69.798569,33.259998,182.740005
2013-08-28,2013-3,2013,70.128571,33.02,182.160004
2013-08-29,2013-3,2013,70.242859,33.549999,182.639999
2013-08-30,2013-3,2013,69.602859,33.400002,182.270004
2013-09-03,2013-3,2013,69.797142,31.879999,183.960007
2013-09-04,2013-3,2013,71.241432,31.200001,183.130005
2013-09-05,2013-3,2013,70.752853,31.23,184.149994
2013-09-06,2013-3,2013,71.174286,31.15,183.029999
2013-09-09,2013-3,2013,72.309998,31.66,184.979996
2013-09-10,2013-3,2013,70.662857,32.389999,186.600006
2013-09-11,2013-3,2013,66.815712,32.740002,190.699997
2013-09-12,2013-3,2013,67.527145,32.689999,190.729996
2013-09-13,2013-3,2013,66.414284,33.029999,192.169998
2013-09-16,2013-3,2013,64.302856,32.799999,193.149994
2013-09-17,2013-3,2013,65.045715,32.93,192.160004
2013-09-18,2013-3,2013,66.382858,33.32,194.419998
2013-09-19,2013-3,2013,67.471428,33.639999,193.389999
2013-09-20,2013-3,2013,66.772858,32.790001,190.020004
2013-09-23,2013-3,2013,70.091431,32.740002,190.990005
2013-09-24,2013-3,2013,69.871429,32.450001,189.970001
2013-09-25,2013-3,2013,68.790001,32.509998,189.470001
2013-09-26,2013-3,2013,69.459999,32.77,190.220001
2013-09-27,2013-3,2013,68.964287,33.27,186.919998
2013-09-30,2013-3,2013,68.10714,33.279999,185.179993
2013-10-01,2013-4,2013,69.708572,33.580002,186.380005
2013-10-02,2013-4,2013,69.937141,33.919998,184.960007
2013-10-03,2013-4,2013,69.058571,33.860001,183.860001
2013-10-04,2013-4,2013,69.004288,33.880001,184.100006
2013-10-07,2013-4,2013,69.678574,33.299999,182.009995
2013-10-08,2013-4,2013,68.705711,33.009998,178.720001
2013-10-09,2013-4,2013,69.512856,33.07,181.320007
2013-10-10,2013-4,2013,69.94857,33.759998,184.770004
2013-10-11,2013-4,2013,70.401428,34.130001,186.160004
2013-10-14,2013-4,2013,70.862854,34.450001,186.970001
2013-10-15,2013-4,2013,71.239998,34.490002,184.660004
2013-10-16,2013-4,2013,71.587143,34.639999,186.729996
2013-10-17,2013-4,2013,72.071426,34.919998,174.830002
2013-10-18,2013-4,2013,72.69857,34.959999,173.779999
2013-10-21,2013-4,2013,74.480003,34.990002,172.860001
2013-10-22,2013-4,2013,74.267143,34.580002,174.970001
2013-10-23,2013-4,2013,74.994286,33.759998,175.770004
2013-10-24,2013-4,2013,75.987144,33.720001,177.800003
2013-10-25,2013-4,2013,75.137146,35.73,176.850006
2013-10-28,2013-4,2013,75.697144,35.57,177.350006
2013-10-29,2013-4,2013,73.811432,35.52,182.119995
2013-10-30,2013-4,2013,74.985718,35.540001,180.149994
2013-10-31,2013-4,2013,74.671425,35.41,179.210007
2013-11-01,2013-4,2013,74.290001,35.529999,179.229996
2013-11-04,2013-4,2013,75.25,35.939999,180.270004
2013-11-05,2013-4,2013,75.064285,36.639999,177.850006
2013-11-06,2013-4,2013,74.417145,38.18,179.190002
2013-11-07,2013-4,2013,73.21286,37.5,180
2013-11-08,2013-4,2013,74.365715,37.779999,179.990005
2013-11-11,2013-4,2013,74.150002,37.59,182.880005
2013-11-12,2013-4,2013,74.28714,37.360001,183.070007
2013-11-13,2013-4,2013,74.375717,38.16,183.550003
2013-11-14,2013-4,2013,75.451431,38.02,182.210007
2013-11-15,2013-4,2013,74.998573,37.84,183.190002
2013-11-18,2013-4,2013,74.089996,37.200001,184.470001
2013-11-19,2013-4,2013,74.221428,36.740002,185.25
2013-11-20,2013-4,2013,73.571426,37.080002,185.190002
2013-11-21,2013-4,2013,74.44857,37.400002,184.130005
2013-11-22,2013-4,2013,74.257141,37.57,181.300003
2013-11-25,2013-4,2013,74.82,37.639999,178.940002
2013-11-26,2013-4,2013,76.199997,37.349998,177.309998
2013-11-27,2013-4,2013,77.994286,37.599998,178.970001
2013-11-29,2013-4,2013,79.438568,38.130001,179.679993
2013-12-02,2013-4,2013,78.747147,38.450001,177.479996
2013-12-03,2013-4,2013,80.902855,38.310001,176.080002
2013-12-04,2013-4,2013,80.714287,38.939999,175.740005
2013-12-05,2013-4,2013,81.128571,38,176.080002
2013-12-06,2013-4,2013,80.002853,38.360001,177.669998
2013-12-09,2013-4,2013,80.918571,38.709999,177.460007
2013-12-10,2013-4,2013,80.792854,38.110001,177.119995
2013-12-11,2013-4,2013,80.194283,37.610001,175.199997
2013-12-12,2013-4,2013,80.077141,37.220001,173.369995
2013-12-13,2013-4,2013,79.204285,36.689999,172.800003
2013-12-16,2013-4,2013,79.64286,36.889999,177.850006
2013-12-17,2013-4,2013,79.284286,36.52,175.759995
2013-12-18,2013-4,2013,78.681427,36.580002,178.699997
2013-12-19,2013-4,2013,77.779999,36.25,180.220001
2013-12-20,2013-4,2013,78.431427,36.799999,180.020004
2013-12-23,2013-4,2013,81.441429,36.619999,182.229996
2013-12-24,2013-4,2013,81.095711,37.080002,183.220001
2013-12-26,2013-4,2013,80.557144,37.439999,185.350006
2013-12-27,2013-4,2013,80.012856,37.290001,185.080002
2013-12-30,2013-4,2013,79.21714,37.290001,186.410004
2013-12-31,2013-4,2013,80.145714,37.41,187.570007
2014-01-02,2014-1,2014,79.01857,37.16,185.529999
2014-01-03,2014-1,2014,77.28286,36.91,186.639999
2014-01-06,2014-1,2014,77.704285,36.130001,186
2014-01-07,2014-1,2014,77.148575,36.41,189.710007
2014-01-08,2014-1,2014,77.637146,35.759998,187.970001
2014-01-09,2014-1,2014,76.645714,35.529999,187.380005
2014-01-10,2014-1,2014,76.134285,36.040001,187.259995
2014-01-13,2014-1,2014,76.53286,34.98,184.160004
2014-01-14,2014-1,2014,78.055717,35.779999,185.919998
2014-01-15,2014-1,2014,79.622856,36.759998,187.740005
2014-01-16,2014-1,2014,79.178574,36.889999,188.759995
2014-01-17,2014-1,2014,77.238571,36.380001,190.089996
2014-01-21,2014-1,2014,78.438568,36.169998,188.429993
2014-01-22,2014-1,2014,78.78714,35.93,182.25
2014-01-23,2014-1,2014,79.454285,36.060001,182.729996
2014-01-24,2014-1,2014,78.010002,36.810001,179.639999
2014-01-27,2014-1,2014,78.64286,36.029999,177.899994
2014-01-28,2014-1,2014,72.35714,36.27,176.850006
2014-01-29,2014-1,2014,71.535713,36.66,176.399994
2014-01-30,2014-1,2014,71.397141,36.860001,177.360001
2014-01-31,2014-1,2014,71.514282,37.84,176.679993
2014-02-03,2014-1,2014,71.647141,36.48,172.899994
2014-02-04,2014-1,2014,72.684288,36.349998,172.839996
2014-02-05,2014-1,2014,73.227142,35.82,174.240005
2014-02-06,2014-1,2014,73.215714,36.18,174.669998
2014-02-07,2014-1,2014,74.239998,36.560001,177.25
2014-02-10,2014-1,2014,75.57,36.799999,177.139999
2014-02-11,2014-1,2014,76.565712,37.169998,179.699997
2014-02-12,2014-1,2014,76.559998,37.470001,180.240005
2014-02-13,2014-1,2014,77.775711,37.610001,181.839996
2014-02-14,2014-1,2014,77.71286,37.619999,183.690002
2014-02-18,2014-1,2014,77.998573,37.419998,183.190002
2014-02-19,2014-1,2014,76.767143,37.509998,182.949997
2014-02-20,2014-1,2014,75.878571,37.75,184.259995
2014-02-21,2014-1,2014,75.035713,37.98,182.789993
2014-02-24,2014-1,2014,75.364288,37.689999,183.449997
2014-02-25,2014-1,2014,74.580002,37.540001,183.229996
2014-02-26,2014-1,2014,73.907143,37.470001,184.059998
2014-02-27,2014-1,2014,75.381432,37.860001,185.270004
2014-02-28,2014-1,2014,75.177139,38.310001,185.169998
2014-03-03,2014-1,2014,75.394287,37.779999,184.259995
2014-03-04,2014-1,2014,75.891426,38.41,186.440002
2014-03-05,2014-1,2014,76.05143,38.110001,187.139999
2014-03-06,2014-1,2014,75.821426,38.150002,187.639999
2014-03-07,2014-1,2014,75.777145,37.900002,187.679993
2014-03-10,2014-1,2014,75.845711,37.82,186.389999
2014-03-11,2014-1,2014,76.584282,38.02,186.759995
2014-03-12,2014-1,2014,76.658569,38.27,186.220001
2014-03-13,2014-1,2014,75.807144,37.889999,183.899994
2014-03-14,2014-1,2014,74.955711,37.700001,182.210007
2014-03-17,2014-1,2014,75.248573,38.049999,185.809998
2014-03-18,2014-1,2014,75.914284,39.549999,186.809998
2014-03-19,2014-1,2014,75.894287,39.27,184.710007
2014-03-20,2014-1,2014,75.528572,40.330002,187.899994
2014-03-21,2014-1,2014,76.124283,40.16,186.669998
2014-03-24,2014-1,2014,77.027145,40.5,188.25
2014-03-25,2014-1,2014,77.855713,40.34,195.039993
2014-03-26,2014-1,2014,77.111427,39.790001,192.619995
2014-03-27,2014-1,2014,76.779999,39.360001,189.830002
2014-03-28,2014-1,2014,76.694283,40.299999,190.449997
2014-03-31,2014-1,2014,76.677139,40.990002,192.490005
2014-04-01,2014-2,2014,77.378571,41.419998,194.5
2014-04-02,2014-2,2014,77.507141,41.349998,193.550003
2014-04-03,2014-2,2014,76.970001,41.009998,192.690002
2014-04-04,2014-2,2014,75.974289,39.869999,191.770004
2014-04-07,2014-2,2014,74.781425,39.799999,194.520004
2014-04-08,2014-2,2014,74.777145,39.82,193.289993
2014-04-09,2014-2,2014,75.760002,40.470001,196.639999
2014-04-10,2014-2,2014,74.78286,39.360001,195.679993
2014-04-11,2014-2,2014,74.230003,39.209999,195.190002
2014-04-14,2014-2,2014,74.525711,39.18,197.770004
2014-04-15,2014-2,2014,73.994286,39.75,197.020004
2014-04-16,2014-2,2014,74.144287,40.400002,196.399994
2014-04-17,2014-2,2014,74.991432,40.009998,190.009995
2014-04-21,2014-2,2014,75.881432,39.939999,192.270004
2014-04-22,2014-2,2014,75.957146,39.990002,192.149994
2014-04-23,2014-2,2014,74.964287,39.689999,191.729996
2014-04-24,2014-2,2014,81.110001,39.860001,190.220001
2014-04-25,2014-2,2014,81.705711,39.91,189.630005
2014-04-28,2014-2,2014,84.870003,40.869999,193.139999
2014-04-29,2014-2,2014,84.618568,40.509998,195.110001
2014-04-30,2014-2,2014,84.298569,40.400002,196.470001
2014-05-01,2014-2,2014,84.497147,40,193.529999
2014-05-02,2014-2,2014,84.654289,39.689999,191.440002
2014-05-05,2014-2,2014,85.851425,39.43,191.259995
2014-05-06,2014-2,2014,84.915718,39.060001,190.029999
2014-05-07,2014-2,2014,84.618568,39.419998,189.300003
2014-05-08,2014-2,2014,83.998573,39.639999,188.910004
2014-05-09,2014-2,2014,83.648575,39.540001,190.080002
2014-05-12,2014-2,2014,84.690002,39.970001,192.570007
2014-05-13,2014-2,2014,84.822861,40.419998,192.190002
2014-05-14,2014-2,2014,84.83857,40.240002,188.720001
2014-05-15,2014-2,2014,84.117142,39.599998,186.460007
2014-05-16,2014-2,2014,85.358574,39.830002,187.059998
2014-05-19,2014-2,2014,86.370003,39.75,187
2014-05-20,2014-2,2014,86.387146,39.68,184.889999
2014-05-21,2014-2,2014,86.615715,40.349998,186.389999
2014-05-22,2014-2,2014,86.752853,40.099998,185.679993
2014-05-23,2014-2,2014,87.732857,40.119999,185.940002
2014-05-27,2014-2,2014,89.375717,40.189999,184.779999
2014-05-28,2014-2,2014,89.144287,40.009998,183.080002
2014-05-29,2014-2,2014,90.76857,40.34,183.759995
2014-05-30,2014-2,2014,90.428574,40.939999,184.360001
2014-06-02,2014-2,2014,89.807144,40.790001,185.690002
2014-06-03,2014-2,2014,91.077141,40.290001,184.369995
2014-06-04,2014-2,2014,92.117142,40.32,184.509995
2014-06-05,2014-2,2014,92.478569,41.209999,185.979996
2014-06-06,2014-2,2014,92.224289,41.48,186.369995
2014-06-09,2014-2,2014,93.699997,41.27,186.220001
2014-06-10,2014-2,2014,94.25,41.110001,184.289993
2014-06-11,2014-2,2014,93.860001,40.860001,182.25
2014-06-12,2014-2,2014,92.290001,40.580002,181.220001
2014-06-13,2014-2,2014,91.279999,41.23,182.559998
2014-06-16,2014-2,2014,92.199997,41.5,182.350006
2014-06-17,2014-2,2014,92.080002,41.68,182.259995
2014-06-18,2014-2,2014,92.18,41.650002,183.600006
2014-06-19,2014-2,2014,91.860001,41.509998,182.820007
2014-06-20,2014-2,2014,90.910004,41.68,181.550003
2014-06-23,2014-2,2014,90.830002,41.990002,182.139999
2014-06-24,2014-2,2014,90.279999,41.75,180.880005
2014-06-25,2014-2,2014,90.360001,42.029999,180.720001
2014-06-26,2014-2,2014,90.900002,41.720001,180.369995
2014-06-27,2014-2,2014,91.980003,42.25,181.710007
2014-06-30,2014-2,2014,92.93,41.700001,181.270004
2014-07-01,2014-3,2014,93.519997,41.869999,186.350006
2014-07-02,2014-3,2014,93.480003,41.900002,188.389999
2014-07-03,2014-3,2014,94.029999,41.799999,188.529999
2014-07-07,2014-3,2014,95.970001,41.990002,188.039993
2014-07-08,2014-3,2014,95.349998,41.779999,187.220001
2014-07-09,2014-3,2014,95.389999,41.669998,188.419998
2014-07-10,2014-3,2014,95.040001,41.689999,187.699997
2014-07-11,2014-3,2014,95.220001,42.09,188
2014-07-14,2014-3,2014,96.449997,42.139999,189.860001
2014-07-15,2014-3,2014,95.32,42.450001,188.490005
2014-07-16,2014-3,2014,94.779999,44.080002,192.360001
2014-07-17,2014-3,2014,93.089996,44.529999,192.490005
2014-07-18,2014-3,2014,94.43,44.689999,192.5
2014-07-21,2014-3,2014,93.940002,44.84,190.850006
2014-07-22,2014-3,2014,94.720001,44.830002,194.089996
2014-07-23,2014-3,2014,97.190002,44.869999,193.630005
2014-07-24,2014-3,2014,97.029999,44.400002,195.240005
